Symbol,Year,Target_Fraud,fraud_score,risk_level,pred_onto,f_accrual,f_noncore,f_shell,f_pump,f_rec,f_cash,f_lev,f_triangle,f_inv_anomaly,accrual_ratio,noncore_ratio,shell_ratio,rec_manip_ratio,cash_crunch_ratio,leverage_ratio,Delta_Gross_Margin,Delta_Leverage,Delta_Inv,Delta_Rev,Leverage,Rev,COGS,Gross_Profit,Selling_Exp,Admin_Exp,Net_Profit,ST_Assets,Rec,Inv,Fixed_Assets,Total_Assets,ST_Debt,LT_Debt,Total_Liabilities,n_1.owners_capital,Owners_Equity,depreciation_of_fixed_assets_and_properties_investment,Operating_Cash_Flow,Short_Term_Ratio
DBC,2023,0,4.25,HighRisk,1,1,0,0,0,0,1,0,0,0,0.0762626810696145,-10.0,0.0911740043792194,-0.2116706187227321,0.1655810391136496,1.7884803606660813,0.0172696392560906,-0.0069231107968525,0.0551800345421107,-0.0387272544101868,1.7884803606660813,11110000757.0,9995759534.0,1114241223.0,432440161.0,356355907.0,25007194.0,7101240626.0,424294693.0,5494431479.0,5148429144.0,13011704258.0,7141605466.0,1203863935.0,8345469400.0,2420018590.0,4666234857.0,547283343.0,-967300258.0,0.99
DBC,2024,0,0.0,LowRisk,0,0,0,0,0,0,0,0,0,0,-0.0252618925524245,-0.394681073694039,0.1342465027997197,-0.2739873792541723,0.2989134981688754,1.0871104766915471,0.0421506674701493,-0.7013698839745341,0.0040678055746848,0.2217391815610656,1.0871104766915471,13573523232.0,11640078008.0,1933445224.0,469098858.0,391719813.0,769083752.0,7838139953.0,402126060.0,5516781758.0,4789772451.0,14121555828.0,6420694103.0,934782025.0,7355476128.0,3346691450.0,6766079700.0,639207744.0,1125820978.0,1.22
DBC,2025,0,1.95,MediumRisk,0,0,0,0,0,1,0,0,0,0,0.0251521776141751,-0.1871631493283393,0.1797407995598047,0.6599909880212881,0.3588264468388846,0.9799989040833428,0.0419197900659377,-0.1071115726082042,0.1525042999534947,0.0975536859050922,0.9799989040833428,14897670454.0,12151103305.0,2746567150.0,510241873.0,447545834.0,1506767999.0,9449733594.0,706754515.0,6358114698.0,4362084719.0,15976734904.0,6646289319.0,1261383086.0,7907672406.0,3848666670.0,8069062499.0,656089882.0,1104918325.0,1.42
DBD,2023,0,0.0,LowRisk,0,0,0,0,0,0,0,0,0,0,-0.0125378336444556,-0.10379554549598,0.4138464825574336,-0.1750070288087386,0.7671188496945925,0.3880874119548488,-0.0102902751693415,-0.010824381215096,0.0832858817961738,0.0623531925123018,0.3880874119548488,1651769579.0,853249521.0,798520058.0,375562333.0,125976158.0,269054870.0,1260686050.0,452185611.0,487852856.0,357305746.0,1988909305.0,417989446.0,138078319.0,556067765.0,748835590.0,1432841540.0,45969672.0,293991484.0,3.02
DBD,2024,0,0.0,LowRisk,0,0,0,0,0,0,0,0,0,0,0.0046160409166172,-0.1105106461761414,0.4286706401796253,0.1045852386327921,0.9794034750241578,0.3630431033849209,-0.0014939044185131,-0.0250443085699278,0.0359290835021779,0.0458773487315811,0.3630431033849209,1727548388.0,894975139.0,832573249.0,404195096.0,122785669.0,275181949.0,1476280618.0,520222628.0,505380962.0,337549679.0,2264206533.0,460154614.0,142911103.0,603065717.0,935938470.0,1661140816.0,48112079.0,264730279.0,3.21
DBD,2025,0,0.0,LowRisk,0,0,0,0,0,0,0,0,0,0,-0.1298353865009828,-0.1167736539832141,0.4762115579927599,-0.1532856160917038,1.0725929628936797,0.5013294910754168,-0.0091505254082035,0.1382863876904958,-0.2755769161720025,0.0796989496539647,0.5013294910754168,1865232180.0,983371572.0,881860608.0,417552337.0,139608721.0,290747860.0,1481235079.0,481941179.0,366109635.0,354226404.0,2584097310.0,590330430.0,272560892.0,862891322.0,945293470.0,1721205988.0,51021341.0,626255133.0,2.51
DCM,2023,0,1.95,MediumRisk,0,0,0,0,0,1,0,0,0,0,-0.0789349143642131,0.3851138916222787,0.0327559382934188,1.1550177262475152,2.4302507073501003,0.5293967991716417,-0.1965219498846373,0.1935871635349833,-0.053423027415244,-0.2106175467904202,0.5293967991716417,12570542090.0,10538742408.0,2031799682.0,800631458.0,548556889.0,1110142717.0,13504495425.0,365838326.0,2160588162.0,1600175440.0,15237966427.0,4517257789.0,757325404.0,5274583193.0,5294000000.0,9963383234.0,1083380699.0,2312950292.0,2.99
DCM,2024,0,3.15,HighRisk,1,0,0,0,0,1,0,0,0,1,0.0858586285428158,0.2870708955087091,0.0883989303933824,0.3745578311370879,2.0171936270709754,0.5455020537281919,0.0251667574194345,0.0161052545565502,0.3655081004743559,0.0704061172273597,0.5455020537281919,13455585150.0,10942100894.0,2513484256.0,1014369801.0,481047002.0,1428006581.0,12920862785.0,528623192.0,2950300637.0,1946194464.0,15728847338.0,4680730114.0,870940624.0,5551670737.0,5294000000.0,10177176601.0,268081458.0,77549320.0,2.76
DCM,2025,0,5.1,HighRisk,1,1,0,0,0,1,0,0,0,1,0.1551652341143699,0.0291065999919335,0.129221908624873,1.145435778655841,1.411792640324412,0.6345234409494692,0.0566428448814871,0.0890213872212772,0.6299559331993596,0.2359871461257112,0.6345234409494692,16630930289.0,12582272852.0,4048657437.0,1175971611.0,967950624.0,1961837625.0,14447094770.0,1258875388.0,4808860028.0,2175474361.0,17643638368.0,5935262102.0,914013869.0,6849275971.0,5294000000.0,10794362397.0,342065275.0,-775841653.0,2.43
DGC,2023,0,1.95,MediumRisk,0,0,0,0,0,1,0,0,0,0,0.0294656769870349,0.1221426240181069,0.1322761231706774,0.5545576611020603,3.0010043747225947,0.291759024952362,-0.1144525558728351,0.0543941596465974,-0.1450777038909311,-0.3251218446892512,0.291759024952362,9748014758.0,6308034751.0,3439980007.0,435691264.0,158572657.0,3241661076.0,12466646826.0,1129510487.0,854908643.0,2143740484.0,15535906275.0,3492906503.0,16061330.0,3508967833.0,3797792860.0,12026938442.0,358024943.0,2783885080.0,3.57
DGC,2024,0,0.0,LowRisk,0,0,0,0,0,0,0,0,0,0,-0.0007630482053865,0.0887204864287554,0.1014341810686021,-0.144704608013269,5.228649098666812,0.1547507335641955,-0.003219969282266,-0.1370082913881664,0.1518512288569762,0.0119978277529809,0.1547507335641955,9864969760.0,6415482366.0,3449487395.0,447124707.0,170651069.0,3107401820.0,12700554128.0,979616787.0,984727571.0,2495504871.0,15821258624.0,2053342951.0,66899373.0,2120242323.0,3797792860.0,13701016300.0,368494670.0,3119474203.0,6.19
DGC,2025,0,2.45,MediumRisk,0,0,0,0,0,0,0,0,1,1,0.0589812603816995,0.0598174009169397,0.1228898582118546,0.1041257174276715,3.2403037672210275,0.2689937786699165,-0.0342201883379432,0.1142430451057209,0.707196622201614,0.1416149397299318,0.2689937786699165,11261996858.0,7709398167.0,3552598691.0,382272048.0,172108925.0,3188973845.0,16123562442.0,1220348460.0,1681123583.0,2244427048.0,19550157059.0,4080509529.0,63616872.0,4144126401.0,3797792860.0,15406030658.0,315311625.0,2035880941.0,3.95
DGW,2023,0,1.95,MediumRisk,0,0,0,0,0,1,0,0,0,0,-0.0175139278212014,-0.1506613424254328,0.3610224974086778,0.5185301777420918,0.3360996893670423,1.8395347008633425,0.0073761158600151,0.2168841701996837,-0.0730870452258785,-0.1457526745774296,1.8395347008633425,18817475348.0,17257979824.0,1559495524.0,943855497.0,198420426.0,362591134.0,6802459425.0,2167314637.0,3016488602.0,131009469.0,7459032967.0,4816000244.0,16182287.0,4832182531.0,1672244430.0,2626850436.0,42249627.0,493228099.0,1.41
DGW,2024,0,1.95,MediumRisk,0,1,0,0,0,0,0,0,0,0,0.0654286087012482,-0.1738276370445739,0.3752761344480105,0.0420036882757381,0.2984402178229841,1.8218220012160968,0.0102226155838712,-0.0177126996472454,0.160568466487446,0.1733153217254848,1.8218220012160968,22078832142.0,20023348736.0,2055483406.0,1284703148.0,244263029.0,448547310.0,7771702748.0,2633978679.0,3500841551.0,172006721.0,8499324394.0,5484791996.0,2533629.0,5487325625.0,2193201690.0,3011998769.0,55204989.0,-107551660.0,1.42
DGW,2025,0,3.2,HighRisk,1,1,0,0,0,0,0,0,1,0,0.0572450718050981,-0.2939634736986928,0.3502174090314627,0.1277317406595754,0.353660604650042,2.24174252337338,-0.006320867343446,0.4199205221572832,0.2671860903652763,0.2062026468936048,2.24174252337338,26631545770.0,24320550713.0,2310995057.0,1368530734.0,224313930.0,555000514.0,10701198693.0,3513554736.0,4436217718.0,126862978.0,11256852733.0,7779849389.0,4533629.0,7784383019.0,2213201690.0,3472469714.0,52810275.0,-89398829.0,1.38
DHA,2023,0,1.2,LowRisk,0,0,0,0,0,0,0,0,0,1,-0.1747427381899179,0.147689285188994,0.2466301388310622,-0.2709114435482255,5.888612218693805,0.141996759807631,0.013702936093717,0.0311237402811025,33.9842536736267,-0.0320301134488718,0.141996759807631,375398154.0,270701424.0,104696730.0,77215.0,30422741.0,87053668.0,359926792.0,51889172.0,2261732.0,45365136.0,469095957.0,51926647.0,6401107.0,58327754.0,151199460.0,410768204.0,8242590.0,169024780.0,6.93
DHA,2024,0,3.7,HighRisk,1,1,0,0,1,0,0,0,0,0,0.3261589159137603,-0.227018938774184,0.2032533927063016,-0.067477375290396,9.05729651458626,0.1012154914552827,0.0139112975586483,-0.0407812683523483,-0.9714157114989748,-0.2109886214304612,0.1012154914552827,296193415.0,209466069.0,86727346.0,21000.0,23261344.0,51706620.0,368317434.0,37439802.0,64650.0,43948773.0,470446189.0,36524473.0,6715422.0,43239895.0,151199460.0,427206294.0,8398938.0,-101733599.0,10.08
DHA,2025,0,1.2,LowRisk,0,0,0,0,0,0,0,0,0,1,0.2021158188252295,0.0677205607734927,0.3370736548265862,-0.5013134343987925,6.242789392738505,0.111149277730918,0.0669468915727558,0.0099337862756353,57.935452436194005,0.3639029854866962,0.111149277730918,403979083.0,258646253.0,145332830.0,0.0,43021364.0,109743347.0,326392912.0,32295182.0,3810177.0,65853096.0,542972577.0,46499655.0,7814388.0,54314043.0,151199460.0,488658533.0,0.0,0.0,7.02
DHG,2023,0,1.95,MediumRisk,0,0,0,0,0,1,0,0,0,0,0.1326396961490429,-0.0015406848108037,0.2246934117292301,0.2368653633730588,2.0069113722281218,0.2591297082026206,-0.015511417306652,0.0548556640048,0.2268905501274626,0.0725786721900375,0.2591297082026206,5015395041.0,2671849997.0,2343545043.0,978424471.0,312839173.0,1050662659.0,4642192911.0,720853340.0,1534636315.0,816151350.0,6110474221.0,1189241981.0,68297565.0,1257539546.0,1307460710.0,4852934674.0,88703981.0,240171215.0,3.9
DHG,2024,0,0.0,LowRisk,0,0,0,0,0,0,0,0,0,0,-0.0903912225180316,-0.1814762404648117,0.1369483795512697,-0.0629211888905253,1.5817740733069203,0.4553356997859704,-0.0296399722729543,0.1962059915833497,-0.2731637749625389,-0.0260253449494926,0.4553356997859704,4884867655.0,2747101522.0,2137766133.0,904667099.0,312823419.0,778920120.0,4604003767.0,656735934.0,1115429266.0,1195866733.0,5959243276.0,1790292694.0,74195484.0,1864488178.0,1307460710.0,4094755098.0,169695469.0,1317583405.0,2.57
DHG,2025,0,0.0,LowRisk,0,0,0,0,0,0,0,0,0,0,-0.0631982070765845,-0.0990698430092029,0.1584286594454057,-0.0384610434863144,2.4059562217436623,0.2350901703958239,0.0393754851670344,-0.2202455293901465,-0.0814132341404784,0.0782201394154249,0.2350901703958239,5266962684.0,2754590975.0,2512371709.0,1157129803.0,368743064.0,897576117.0,3887364378.0,682847161.0,1024618562.0,1142828934.0,5165748810.0,906042527.0,77219098.0,983261625.0,1307460710.0,4182487185.0,119007965.0,1224042180.0,4.29
DIG,2023,1,3.95,HighRisk,1,0,1,0,0,1,0,0,0,1,-0.163279359802023,0.5726477994374808,0.4036714464881404,0.5439864426045424,0.3486613563493468,1.131815233454191,-0.095920740109566,0.2397950153510922,0.1060141573506122,-0.4591908044255245,1.131815233454191,1025746702.0,782177229.0,243569473.0,42315125.0,153551924.0,111623209.0,13978090757.0,4704512368.0,6551257808.0,761204116.0,16827606939.0,7807921731.0,1126127326.0,8934049057.0,6098519950.0,7893557882.0,65688920.0,2859224097.0,1.79
DIG,2024,0,3.2,HighRisk,1,1,0,0,0,0,0,0,1,0,0.0340826218518333,0.2711156081844986,0.4129152455618925,-0.0049310582675896,0.237056860868892,1.305510212203849,-0.008250840557935,0.173694978749658,0.2447389281554587,0.2683432863720774,1.305510212203849,1300998943.0,1002803572.0,298195371.0,43616010.0,180302908.0,101904299.0,15985757394.0,5943738453.0,8154605622.0,842135291.0,18539323581.0,7961859075.0,2536153962.0,10498013036.0,6098519950.0,8041310545.0,68327580.0,-529964456.0,2.01
DIG,2025,0,0.0,LowRisk,0,0,0,0,0,0,0,0,0,0,0.0328084861112725,-0.3684883403524713,0.3798967291778101,-2.588858814624057,0.5290368827595199,0.896386126201554,0.0070708423731241,-0.4091240860022951,-0.1858530141434717,2.632737052884754,0.896386126201554,4726187066.0,3609503569.0,1116683497.0,66382665.0,196431778.0,623950551.0,16660835869.0,6204539225.0,6639047588.0,1336803964.0,19017962270.0,7215468676.0,1773965117.0,8989433793.0,7964311910.0,10028528477.0,0.0,0.0,2.31
DPG,2023,0,0.0,LowRisk,0,0,0,0,0,0,0,0,0,0,-0.0486162822318408,-0.7347756946661563,0.2201868585590319,0.1253994854206117,0.6070859098693743,1.846737339653572,-0.1079135991579823,0.0649014601693671,0.0478181265345278,0.0393623197867562,1.846737339653572,3450139574.0,2865193333.0,584946240.0,9831760.0,84716422.0,282686724.0,3768010309.0,875028832.0,1144725258.0,2323540261.0,6689450922.0,2879750939.0,1459834110.0,4339585049.0,629995540.0,2349865872.0,142342706.0,607902958.0,1.31
DPG,2024,0,3.9,HighRisk,1,1,0,0,0,1,0,0,0,0,0.0921258048156343,-0.4792103613907884,0.2801628387492114,0.2276776483849735,0.4830202429482077,1.456843778991864,-0.0167148820136117,-0.3898935606617075,0.0677163035045043,0.0369247664529411,1.456843778991864,3577535172.0,3030788007.0,546747165.0,1728069.0,95198383.0,304095161.0,3527394764.0,1106563574.0,1222241821.0,2199511919.0,6418594868.0,2481447489.0,1324610545.0,3806058034.0,629995540.0,2612536834.0,143117567.0,-287223057.0,1.42
DPG,2025,0,4.4,HighRisk,1,1,0,0,0,0,0,0,1,1,0.1394266672210561,-0.3033889324605104,0.3428591379798346,0.028704777696417,0.4143133110398546,1.778953490302909,-0.0017430909105649,0.3221097113110449,0.8090379301462308,0.2533723576205277,1.778953490302909,4483983693.0,3806521901.0,677461792.0,10433926.0,87461331.0,444661237.0,4656091248.0,1418699857.0,2211081814.0,2102414376.0,8125816055.0,2477133970.0,2724625931.0,5201759901.0,1007990320.0,2924056154.0,146677935.0,-688294214.0,1.88
DPM,2023,0,1.95,MediumRisk,0,0,0,0,0,1,0,0,0,0,-0.0311835293671093,0.4319775094536854,0.1050338519834299,0.672751856334664,4.723532577650613,0.152795992319916,-0.2990669937643899,-0.109830942080678,-0.5064281268860584,-0.2715383729486427,0.152795992319916,13569185518.0,11917438632.0,1651746887.0,848444338.0,502354622.0,529816921.0,9565106752.0,642215358.0,1910840607.0,2988445788.0,13309260030.0,1484492945.0,279567310.0,1764060256.0,3914000000.0,11545199774.0,403299074.0,944846622.0,6.44
DPM,2024,0,0.0,LowRisk,0,0,0,0,0,0,0,0,0,0,-0.0237769562070111,0.3538995383811197,0.07700905986641,0.0224647643914596,2.0843025799558927,0.4805481784500027,0.0189147429758113,0.3277521861300867,-0.094280901473432,-0.0053830271465524,0.4805481784500027,13496142224.0,11598010674.0,1898131550.0,837208423.0,702811259.0,554266541.0,13219573591.0,653185512.0,1730684832.0,2711222351.0,16552286448.0,5198718915.0,173731112.0,5372450027.0,3914000000.0,11179836420.0,393838974.0,947829531.0,2.54
DPM,2025,0,5.1,HighRisk,1,1,0,0,0,1,0,0,0,1,0.1781954095546213,0.078290014580838,0.1234069550693438,0.9000417942894883,1.6067452201285557,0.5413783034825193,0.0367707306719028,0.0608301250325165,0.9842406881393412,0.2273416771308025,0.5413783034825193,16564377832.0,13625637596.0,2938740236.0,1016576129.0,912302374.0,1095639354.0,14509793784.0,1389576062.0,3434095262.0,2462684039.0,17776665981.0,6028412183.0,215286232.0,6243698415.0,6799907610.0,11532967566.0,350715886.0,-2072080921.0,2.41
DPR,2023,0,1.95,MediumRisk,0,0,0,0,0,1,0,0,0,0,0.0056237313851196,0.377687441319937,0.2302494424715897,0.483877955743074,7.247780700415256,0.3941669796406323,-0.0400298970705705,0.0018383978876042,-0.1548459509317347,-0.140088355255204,0.3941669796406323,1041122401.0,766697450.0,274424951.0,22057210.0,94235246.0,254104618.0,2006038665.0,108287620.0,163961755.0,1380044992.0,4258257438.0,239216577.0,964702680.0,1203919256.0,868859320.0,3054338182.0,130372323.0,230157322.0,8.39
DPR,2024,0,0.0,LowRisk,0,0,0,0,0,0,0,0,0,0,-0.0071975199699248,0.2912427498086774,0.22166034868211,-0.3679361401479458,7.67293700887657,0.3873850593998176,0.0546436087613853,-0.0067819202408147,-0.0770186376694979,0.176091504537707,0.3873850593998176,1224455211.0,834797706.0,389657505.0,20101086.0,139738536.0,324254719.0,2200223978.0,87513221.0,151333644.0,1380599188.0,4488156217.0,255622731.0,997558318.0,1253181048.0,868859320.0,3234975169.0,136552112.0,356558313.0,8.61
DPR,2025,0,1.2,LowRisk,0,0,0,0,0,0,0,0,0,1,0.0451427184017979,0.1606654281153919,0.2021839430614477,-0.0156498170211078,7.217112551599384,0.3947798783938659,0.0712649231061979,0.0073948189940483,0.7083928409204235,-0.029768417556271,0.3947798783938659,1188005117.0,725284006.0,462721111.0,14311423.0,140089944.0,367338311.0,2533457218.0,83538525.0,258537314.0,1335846419.0,4745160340.0,303636858.0,1039438024.0,1343074883.0,868859320.0,3402085457.0,137825126.0,153128874.0,8.34
DRC,2023,0,1.95,MediumRisk,0,0,0,0,0,1,0,0,0,0,0.0727866139426506,-0.2542930650706066,0.1804105230143639,0.8594047596745062,0.4314206458654253,0.8280101463278104,-0.0212046341931201,0.0383645623563956,-0.3065008090433455,-0.0823529606514714,0.8280101463278104,4495174521.0,3846521058.0,648653463.0,267776629.0,71901263.0,246334433.0,2291883109.0,456955018.0,1184285293.0,938838927.0,3384337032.0,1508140151.0,24819284.0,1532959435.0,1187926050.0,1851377597.0,0.0,0.0,1.52
DRC,2024,0,3.15,HighRisk,1,0,0,0,0,1,0,0,0,1,0.0551462590474964,-0.2385243372679258,0.2119294240080597,0.4855624904091851,0.2834320384438399,1.192730064845057,0.0117842054307437,0.3647199185172465,0.2588624192262092,0.0395656131189394,1.192730064845057,4673028857.0,3943643090.0,729385767.0,347997610.0,94522931.0,231618562.0,2794028277.0,696914940.0,1490852249.0,1212844160.0,4200077503.0,2138999851.0,145621860.0,2284621711.0,1187926050.0,1915455792.0,0.0,0.0,1.31
DRC,2025,0,1.95,MediumRisk,0,0,0,0,0,1,0,0,0,0,0.0290784686334208,-0.4413831356064662,0.2620550431002785,0.3380524446191292,0.2133579683370904,1.146591265351968,-0.0209497115355491,-0.046138799493089,-0.0696332980479006,0.0707893546397588,1.146591265351968,5003829554.0,4327639825.0,676189729.0,365579911.0,135911968.0,121201536.0,2812833674.0,981842898.0,1387039290.0,1244826709.0,4168085243.0,2080782309.0,145580115.0,2226362424.0,1544292830.0,1941722819.0,0.0,0.0,1.35
DST,2023,1,7.25,HighRisk,1,1,1,1,0,1,0,0,0,1,0.0727105674980491,3.549869329939472,0.9744975423248716,1.1905219311748545,0.105636323027672,0.0637927032752009,-0.0050742123757842,0.0199437148506062,1.1935324409061148,0.0770260664258338,0.0637927032752009,53678208.0,51097938.0,2580270.0,534765.0,5982414.0,1543965.0,56427410.0,49359783.0,4392994.0,3706474.0,422473047.0,25319255.0,15284.0,25334539.0,323000000.0,397138508.0,150185.0,-29174290.0,2.23
DST,2024,1,0.8,LowRisk,0,0,1,0,0,0,0,0,0,0,-0.0949967990741564,3.5615982260701897,,-1.1188572339844325,,0.0043286780564196,-0.0267899522516419,-0.0594640252187812,,0.1354317193301236,0.0043286780564196,60947940.0,59651012.0,1296928.0,507158.0,5339025.0,1775944.0,4352648.0,818113.0,,,400630962.0,1529348.0,197381.0,1726728.0,323000000.0,398904233.0,168646.0,39834603.0,2.85
DVN,2023,0,2.75,MediumRisk,0,1,1,0,0,0,0,0,0,0,0.082440638034155,0.5106444699631882,0.5716555002124665,-0.03448931236826,0.3668494472830194,0.9413827907218136,0.0088924702578598,-0.1479238049452336,0.0470656699832483,0.0076949644182452,0.9413827907218136,5583219417.0,4985381241.0,597838176.0,263496627.0,143360343.0,390270865.0,4079938916.0,1777793178.0,1243512950.0,301185969.0,6077658773.0,2885741810.0,61334574.0,2947076385.0,2370000000.0,3130582388.0,29920055.0,-110775202.0,1.41
DVN,2024,0,3.95,HighRisk,1,1,1,0,0,0,0,0,0,1,0.0935037705549985,0.6373184183991729,0.5354870718770885,-0.0633089314280502,0.3720712250143387,0.8391953580324305,0.0002623093023812,-0.1021874326893832,0.3134054012063163,-0.0110004582325731,0.8391953580324305,5521801445.0,4929091343.0,592710102.0,273971996.0,148968625.0,468095127.0,4363155595.0,1645686452.0,1633236625.0,281174502.0,6455457886.0,2914045605.0,31476342.0,2945521947.0,2370000000.0,3509935939.0,30287336.0,-135514526.0,1.5
DVN,2025,0,2.75,MediumRisk,0,1,1,0,0,0,0,0,0,0,0.1107299844443035,0.7900076565601377,0.5941975667698081,0.1392409577028905,0.2254362359098398,0.9189332683322872,-0.0095217961092166,0.0797379102998565,0.209336316469146,0.0253757070759721,0.9189332683322872,5661921061.0,5108082179.0,553838882.0,281352855.0,131593283.0,670942291.0,4695092784.0,1916593867.0,1975132364.0,267648303.0,7506478450.0,3563608795.0,31072109.0,3594680904.0,2370000000.0,3911797546.0,28491669.0,-160249951.0,1.32
DXG,2023,1,6.8500000000000005,HighRisk,1,1,0,0,1,1,0,0,0,1,0.0347463042087405,-3.884494319120884,0.4726908867967689,0.2802640666478968,0.05750645692684,1.0291621535323854,-0.0796729387046636,-0.1235402647999037,0.0077045909725504,-0.3241983953672938,1.0291621535323854,3724825944.0,2014444092.0,1710381853.0,585675082.0,390860154.0,150240039.0,26229757137.0,11422613053.0,14139058524.0,372208515.0,28786440854.0,11617574716.0,2982498231.0,14600072947.0,6117790020.0,14186367908.0,81825108.0,-849982392.0,2.26
DXG,2024,0,1.95,MediumRisk,0,1,0,0,0,0,0,0,0,0,0.0631210900388244,-1.5148489979791813,0.4718385720224266,-0.3165927763101461,0.1564614596354043,0.9196707149783988,0.0216126714126451,-0.1094914385539864,-0.0518311689392933,0.287435007728243,0.9196707149783988,4795471318.0,2489822898.0,2305648420.0,734577365.0,430767842.0,453428104.0,26133343598.0,11089555145.0,13406214593.0,369744125.0,29183374176.0,10466308213.0,3514784682.0,13981092895.0,7224509210.0,15202281281.0,58297921.0,-1388658285.0,2.5
DXG,2025,0,3.15,HighRisk,1,0,0,0,0,1,0,0,0,1,-0.0217180863432311,-0.494872360944157,0.4724722649684775,0.4184385676993071,0.2807347004888921,0.8263928647555776,0.0994150473056005,-0.0932778502228213,0.1679904205901592,-0.1316136039915315,0.8263928647555776,4164322055.0,1748132059.0,2416189996.0,946293238.0,611189707.0,574435031.0,33993613398.0,14270316397.0,15658330221.0,376791508.0,38102429833.0,14479744659.0,2760563684.0,17240308343.0,11141316750.0,20862121490.0,67034199.0,1401946892.0,2.35
FIR,2023,1,6.8500000000000005,HighRisk,1,1,0,0,1,1,0,0,0,1,0.0503972770481965,-2.748737167408328,0.7669430939173717,0.2817834091939337,0.0267898843899788,0.8922028505732063,-0.0727267669584169,0.0885223197904758,-0.1617847129230454,-0.5601573877468699,0.8922028505732063,169124770.0,69184456.0,99940314.0,8901485.0,19487976.0,19086655.0,866935375.0,541975498.0,310883838.0,2000836.0,1402922224.0,525423656.0,136075827.0,661499483.0,642452810.0,741422741.0,1565064.0,-51616805.0,
FIR,2024,1,1.95,MediumRisk,0,0,0,0,0,1,0,0,0,0,-0.0216833964527032,-10.0,0.7936732279935036,0.2644116249469044,0.0170365939040196,0.8050514779374315,0.0206234017376238,-0.0871513726357747,-0.1438533160414727,-0.2670407474907431,0.8050514779374315,123961565.0,48152878.0,75808687.0,4865111.0,15300314.0,610194.0,815394884.0,540550578.0,266162167.0,1511350.0,1339407646.0,509617066.0,87757645.0,597374711.0,642452810.0,742032935.0,1079628.0,29653101.0,
FIR,2025,1,0.0,LowRisk,0,0,0,0,0,0,0,0,0,0,-0.1792643937608233,-10.0,0.7558794963182948,-0.0649244677942905,0.0175431808170317,0.6620392724749874,-0.0376375820467379,-0.1430122054624441,0.1051773297292097,-0.1266444643547377,0.6620392724749874,108262519.0,46129321.0,62133197.0,1128117.0,17500866.0,1967437.0,738305581.0,436997881.0,294156393.0,561422.0,1236557837.0,407640272.0,84917193.0,492557465.0,706696200.0,744000372.0,851095.0,223638228.0,
FLC,2019,0,0.8,LowRisk,0,0,1,0,0,0,0,0,0,0,-0.0082231876950124,4.553326576610354,0.803938985443363,-0.2316685744132099,0.1169009010644615,1.7490889184168332,-0.1686150717083984,-0.1215380447112428,-0.1079052248750061,0.3492553040564715,1.7490889184168332,15780749429.0,16791731102.0,-1010981672.0,628415591.0,833455511.0,695926119.0,17587173376.0,14207866180.0,1581702103.0,2897138017.0,32012714140.0,15377170549.0,4990698666.0,20367869215.0,7099978070.0,11644844925.0,42817150.0,959172676.0,1.14
FLC,2020,1,2.0,MediumRisk,0,0,1,0,0,0,0,0,0,1,-0.0025908916661824,10.0,0.7883287770841046,0.184207702518245,0.137228170954549,1.81840583174087,-0.1711031552774627,0.0693169133240367,0.6962788479013611,-0.1452623399993534,1.81840583174087,13488400840.0,16660432892.0,-3172032052.0,351265639.0,594970549.0,307994160.0,19915582440.0,14761196679.0,2683007821.0,2854583826.0,37836837132.0,18009260947.0,6402668847.0,24411929794.0,7099978070.0,13424907338.0,164301128.0,406025306.0,1.11
FLC,2021,1,3.95,HighRisk,1,0,1,0,0,1,0,0,0,1,-0.0327438026236441,6.024780656795581,0.7808821566113279,0.4182890857438134,0.1186356026642787,2.475147597750209,0.2961212912251335,0.6567417660093391,-0.1952827479290452,-0.4979470327632997,2.475147597750209,6771891665.0,6359118464.0,412773200.0,213590862.0,619253614.0,83599923.0,17636881299.0,13585350056.0,2159062681.0,3351899044.0,33787436808.0,15951944606.0,8112901763.0,24064846369.0,7099978070.0,9722590439.0,275815440.0,1189929085.0,1.11
FMC,2023,0,1.95,MediumRisk,0,0,0,0,0,1,0,0,0,0,0.0283522839680047,0.0336580620871528,0.2599799975154938,0.86519943007927,0.571583102408089,0.502226026023498,-0.0128287390664957,0.0897874309725159,0.0761482227433891,-0.1077196885642702,0.502226026023498,5087393000.0,4594468806.0,492924193.0,121784060.0,78979857.0,302336331.0,2127050626.0,491782382.0,999826960.0,848375105.0,3356184077.0,1111721605.0,10321924.0,1122043529.0,653888890.0,2234140548.0,154278778.0,207180847.0,1.91
FMC,2024,0,0.0,LowRisk,0,0,0,0,0,0,0,0,0,0,-0.0473724593213545,0.1405378971084885,0.1949911056759913,-0.6054308917747181,0.9780846295639892,0.5308340483370076,0.0118489420921499,0.0286080223135096,0.0021211960517647,0.358775209424552,0.5308340483370076,6912623489.0,6160943041.0,751680449.0,297000180.0,91457808.0,422616029.0,2641239438.0,370481463.0,1001947789.0,768061167.0,3774888903.0,1297239674.0,11745817.0,1308985491.0,653888890.0,2465903412.0,183806166.0,601441800.0,2.04
